timestamp,customer_id,recommended_ids,ground_truth_indexes,inventory_size
5481,356976b457949f0cadeaf0dfc9d116a4,14374a4362d8f94a9da9913c1f9cadf3|aee688c9e1d00c81bbf104d8579d6a8d|18e80d75d012b3642103e1d26d2c5666|85dab6c3776a7e97d43943757ef86aef|64f0903a0d061e65cbba96194dd4b1c9|f5dffcff0e1e7fa1be66ad34b6597657|da2766c124d3c969baf6d1af44b18cca|9fc3f450cfd1614fa4ca40273695ad33|e50e9346c34ffa724605e46f7d032127|510b5fecf28764f3b24393f516be80db,203|822|923|1080,1495
5482,0026cfda7eec74c9087bf1fc96a21ad4,f1f9b1202b79f88192f9c25535704cae|740afd19504fff00a497504c6cfd22af|b4388e17c1734095f6c674a2afd74ad8|da1803ed2ad613ea6a73ff460c7f9818|9362d50517dfd41a33c9150c18b17523|3b1addd7c837a3e68bc661f68a88a133|398358d393a7780951783f397bdba0e1|386493f4ad280602b7f203dce56cba67|46950f030a3c902665c17a5923908e54|ccf9bab6bd7aa481af90634d1c90ff83,1171,1494
5498,bd834d5d22151e7640c3677e63182d33,0fb98286e510c91eb4bd5fc1bad58ef3|6e64b3386c1d9252e8ab8e0ba307a9b4|23974cf37c02523600162c9d0644a9d1|7d4d8d6c8dfba301dc6881470afec174|7cbd0bc4ee86262e839c2ef49fdc2147|be5293c0c9427ba31ac4e12505a80167|cec5cae873c7f9742b5dea0a1aa6902c|0ffa2ea60a4e2032cbdb1d68a8ec8923|d0f3c96f910441dee4ff040977f7ee87|45e3c3780d50f95f86c46070a98d9673,841,1502
5505,674637876777ac76ce7908721920649c,7cdba739aae56ff206427540e5d6b2b2|753c4de5e07571f23842a3991393cb68|5627b84ddb149883f04d49e6cae4f7a5|9ab7aae4f6e7e20c40c01a5196dcc3d0|98a0ce94b2f7b23917cc40ce01167726|1fe16a9fbc594aa9c80295314852645e|262a91ca46113f3e7873d7eb0c6fcf2d|0933397919e6abea2ed0f394ad0e05e0|fddf1ad72582ee165230179acefc38be|f2da5a185fd85ac2cbe502a1a4566748,164|361,1507
5508,002dc725ee583da01a00c4031552064c,f1f9b1202b79f88192f9c25535704cae|89997fe3636a67a271184cd81910d6a3|df0c5750f6685335b1876b79d6b81973|bbd233f11bad363e2790457d116e7881|7de261ce4c6bf0d688a1cf3d9646eb60|f2da5a185fd85ac2cbe502a1a4566748|f8c2bf1cceac2f72685c740111580e99|7ad11ff43250f46f79cdc6e5757c1ae9|be62ad725ee93674cec319ccd7dff284|e062201c16085d12ca280170d8ae252a,145|322|422|708|820|882|886|960|1067|1160|1179|1326|1442,1507
5509,002dc725ee583da01a00c4031552064c,df0c5750f6685335b1876b79d6b81973|b85940d28a561354acf7e51497bc17cb|64f0903a0d061e65cbba96194dd4b1c9|be62ad725ee93674cec319ccd7dff284|e7a8326455f9ef0ebc1796f6e99b6eee|c0478e8f4f2a482232086b0ecc0f11ff|89997fe3636a67a271184cd81910d6a3|f761c87e48544b12897da75ad53ace40|db369c57a7a67cb921c5c5128e40d88b|f8c2bf1cceac2f72685c740111580e99,319|355|543|679|752|863|875|1085|1102|1141|1236|1446,1506
5511,ae3d8abf2968f2a4234d59846fbef886,8033d6b59d9f56cad22168cec69b2d7a|4e634163325c6f1fb7702edea9abca95|7121843f51960760a8f4f628658c2485|0fb98286e510c91eb4bd5fc1bad58ef3|fc9e66a50d8cdd35ad4eb5091ad52cab|26e007bcc13182270c545aeb9780e9d8|7f74d0f9409ae6c59bfa30e4bd612ebb|e81030ccb95017eedea204d178a5f58c|9d1523c145961b0c3999d69d293845e4|be5293c0c9427ba31ac4e12505a80167,430|614|925|1210|1330,1505
5525,002dc725ee583da01a00c4031552064c,64f0903a0d061e65cbba96194dd4b1c9|df0c5750f6685335b1876b79d6b81973|a43a91d2f6df65c0ea3e4d990c54dcb6|e7a8326455f9ef0ebc1796f6e99b6eee|b85940d28a561354acf7e51497bc17cb|db369c57a7a67cb921c5c5128e40d88b|390d5a28be6e9188b4d186bb48a65e11|0ffa2ea60a4e2032cbdb1d68a8ec8923|f1f9b1202b79f88192f9c25535704cae|6d06f3854793716adaa2225d653a3599,354|367|641|824|924|1021|1164|1283|1286|1299|1409,1503
5529,bed8b11e80cf75a72b1d307715733349,6ebe3328cab1f6758e7114fd5eaac6dd|6cee286744fa0c567b9f67cd658b0cfd|ecfcf7a62f9bad825d8df8b2ed11340e|411e60eb1225cd14a843fa23875fef7e|8033d6b59d9f56cad22168cec69b2d7a|ea79391b43dc4ee08806f0036d10af6b|da1803ed2ad613ea6a73ff460c7f9818|f1f9b1202b79f88192f9c25535704cae|fb2d16098af0f08c6f65fbd8ea58b30c|fddf1ad72582ee165230179acefc38be,831|1453,1502
5544,151fbb6129dc17af263db9631ff0c729,2cf47fbdb6fd6d8f9f41b7319fc21849|da1803ed2ad613ea6a73ff460c7f9818|26a0e00853b9e601d6527c3a3675314e|c0478e8f4f2a482232086b0ecc0f11ff|fc306209b573e78347fd1b9d3df27655|9cc6e69519f26b9b6acd8b1e0d2e63ed|54f53bd7c66c51f42e515f1404ca64c1|60eea0b8582afa797ed0dfced8feedbc|b4388e17c1734095f6c674a2afd74ad8|d02ad67ce9254dbd61145ff2c169844a,286,1511
5549,834abcdf30e02f808d52c1affe4dd816,84b1a3979fa2b99cdafea73934177bf6|f0d11142b2a71a97e2cc7115aa3a3c2f|9780eddb33cacd686963bfb9c471f030|e27d0b53ebc86006f7c2c832c9f0201c|5edaeb3971bf6595796054fdfd654f14|c0e5ebb2bf72c8e393d2c727bec98c89|4e313692c7352d03b04feeabd4a4dd37|631ef2d57162af375048d86c10817d59|78ff2e6e0605a341949867523102abb8|14f0aa9b27786c0bfd8508a8850f1ab6,355|1226,1514
5550,2a78246f28351c2b2e4bb9fdbcd9b9e1,f1f9b1202b79f88192f9c25535704cae|b05e6b89a38986f0abad1e3014627638|cdd66e9fb1be7a6e1a9d0c504f644fbf|ef34ef152b296d9135c90a111d2d7c92|3728bbcec8decc39472eb0f6aa763372|8a12926f83ba4ebf32a1d9ade0b66f66|c6788fdd1375e25ea5c5393d4819c7ea|64f0903a0d061e65cbba96194dd4b1c9|5c2331ff95e7e7ae6cc7034c56c3bbb6|d02ad67ce9254dbd61145ff2c169844a,644|1233|1288,1513
5557,ae3d8abf2968f2a4234d59846fbef886,8033d6b59d9f56cad22168cec69b2d7a|05688b2f7b54cb2560293202973d0532|bc064f3e1c9b361bf40592168e6e9ea4|dd7a538f929fd6e3478faf4a3a9f0126|30b04564d348904a6ae500e690204a6d|9d1523c145961b0c3999d69d293845e4|f1f9b1202b79f88192f9c25535704cae|306f2d7d9dc6428c8d0101d5ebe8341a|c6cecd8460ffebd5867ee70816c0580b|cfd85327ae7013d541c4788d0f0f075c,586|756|908|951,1504
5558,002dc725ee583da01a00c4031552064c,db369c57a7a67cb921c5c5128e40d88b|a43a91d2f6df65c0ea3e4d990c54dcb6|64f0903a0d061e65cbba96194dd4b1c9|85dab6c3776a7e97d43943757ef86aef|390d5a28be6e9188b4d186bb48a65e11|df0c5750f6685335b1876b79d6b81973|b85940d28a561354acf7e51497bc17cb|89997fe3636a67a271184cd81910d6a3|28e5850f560773baa2bccc28cdab65d9|d34496c7ff95f2d9733aaa95fac088bc,160|369|641|660|681|778|907|1037|1067|1087|1406,1501
5578,852051d27213f46400fd4ba334bbf533,58ec3462cd1bb6267c33035d3d474656|9c8d0dcdd2a33382dd17230b3b2a922a|fc9e66a50d8cdd35ad4eb5091ad52cab|e3971c2a9a7ae36707cb191fb23eaf57|56f55ababd3a56c988bcacc3b637dfbe|aa90de66fde1889bb1db2f68906097b8|81b6218d2c77ebfb277f1e32ad830e23|bcac8f21df048ea7e00ce1c56cd0cdb6|6f7adfb9b51338e9cd52549790d64bb2|fade068949c0fbd4d7e7842f3bde2607,29|1137,1510
5579,b5c5b366ceb432ae597976844f0d62d5,7b23aba8829661e99e1f1f2bdc4793e3|c803c59b0f011218481df6135f85d03c|916cc98ed47417f91ad0b6bd7497dada|770dd6242d4e259aadfdd062b01d1194|8ea716920fef6eeb9d48be7cbd7dcd67|d22ec56c318d403485e7cd374633dfd2|e73959bf7b70493fd2a79bc81842bcd0|30e49e7cddda5c13f8def606f524d4f7|63ab3692c4b0848121790c59ab8da57a|a541dda6b5e2bd0e02cf0fc1454bb73d,272,1508
5582,b16fe3316b0451ecbceda463035c70c0,5b8381adcc1a2b9dc4c326c5bd3d82bd|f9fc3031372bd676e5ff99b52bae206f|42038479c78419467ba4b78d9de100e7|cca8b07759c424eaf15efdac8b1b5695|f25956e235f8acc00664b9a6fe620fa9|30e49e7cddda5c13f8def606f524d4f7|6977ec93a76e79c1184155bef847bfc1|59ff923cabf111f4fbaf63ffe0d8433d|80df44e8daac1e02d850006ae2a9f8d1|66cbc2a3b21a2d1769c219a0b26faa06,146|1481,1505
5584,a2435e0a1fc27151146347e83731c6bc,b6202d80643f5962c76597b728731588|f1f9b1202b79f88192f9c25535704cae|df0c5750f6685335b1876b79d6b81973|aee688c9e1d00c81bbf104d8579d6a8d|da2766c124d3c969baf6d1af44b18cca|8033d6b59d9f56cad22168cec69b2d7a|da1803ed2ad613ea6a73ff460c7f9818|079855d2bd6e54b0fc848f2d5782be0b|80df44e8daac1e02d850006ae2a9f8d1|f2da5a185fd85ac2cbe502a1a4566748,434|479|1050|1221,1504
5585,225feb4a6cbb88d2f68dfe3ed12a40de,771d5861344ff55c04526d7b16150223|770dd6242d4e259aadfdd062b01d1194|80df44e8daac1e02d850006ae2a9f8d1|bdb967ff9c085f6afba07e13e9bf0599|d2dc687971778b819849c0f3416fdd79|dd68737a3102ea5a7198074060ce3ded|64f0903a0d061e65cbba96194dd4b1c9|e780eafdd0f753f3593fc376c734d85e|7cdba739aae56ff206427540e5d6b2b2|87319f463d1506a076f9146176613ba7,109|800,1500
5588,002dc725ee583da01a00c4031552064c,64f0903a0d061e65cbba96194dd4b1c9|df0c5750f6685335b1876b79d6b81973|b85940d28a561354acf7e51497bc17cb|390d5a28be6e9188b4d186bb48a65e11|c0478e8f4f2a482232086b0ecc0f11ff|db369c57a7a67cb921c5c5128e40d88b|ecfcf7a62f9bad825d8df8b2ed11340e|bc064f3e1c9b361bf40592168e6e9ea4|78ff2e6e0605a341949867523102abb8|509abb8569d16407a150502c3535d452,392|585|617|650|687|773|885|892|1287|1411,1500
5596,7c5e50594a4bd72b5bbe697dcc1d8e62,f1f9b1202b79f88192f9c25535704cae|7ad11ff43250f46f79cdc6e5757c1ae9|d40db2b4c35cef59a4271f4ae3abde21|372faa0d6deff60ed347e04bd21b89c5|3cb5197675352f4904caa4b21a3b8c0e|d5537d825f35547c06f83acccac9fd2f|66cbc2a3b21a2d1769c219a0b26faa06|dd7a538f929fd6e3478faf4a3a9f0126|2dbc09c0de3f41daeb3ed9c498fbff5b|269ee9ab278e10e00abec9f5a98c47ca,1303,1502
5601,3c8d9422b1d6b54322cdbbe8c7663d7b,903a49111441f3cb30e5822b81a85d53|64f0903a0d061e65cbba96194dd4b1c9|dfa6b3db062fd08968da23d38a7f3e51|9d1523c145961b0c3999d69d293845e4|f1f9b1202b79f88192f9c25535704cae|3309eedc173b3fe35146fa5aa69058a0|b4388e17c1734095f6c674a2afd74ad8|26a0e00853b9e601d6527c3a3675314e|f5dffcff0e1e7fa1be66ad34b6597657|3b4801de2611436e7ed98cfd9f558f53,770|1271|1370,1502
5604,a614f601fce384276b8f4b2d4192483f,782b5b6f23085ae209c1ba6d96a8f86c|dd68737a3102ea5a7198074060ce3ded|30af4379bfff368ba0241788eb10b89d|514cf376e648f99442d89d39d4de613e|64f0903a0d061e65cbba96194dd4b1c9|e4ac536e11ce576315abe08654390f19|26a0e00853b9e601d6527c3a3675314e|c275fabafd23e5ef48d2c9a472c7dc0d|6cee286744fa0c567b9f67cd658b0cfd|2fedb5b03af46bf47e2e697a9a818d83,194|309|611,1496
5606,ae3d8abf2968f2a4234d59846fbef886,f1f9b1202b79f88192f9c25535704cae|08b09e188e4d98e099ce6988c8021911|c90bf599ffe0fe18acd3d235e86beef1|26a0e00853b9e601d6527c3a3675314e|62392dd819fceba487c07a8f91ad07fb|b6202d80643f5962c76597b728731588|a9357cb1e9a1a64ee9923db77139c7cb|9d1523c145961b0c3999d69d293845e4|8f64718c61b1a95b5cab81a2f8b80756|c6cecd8460ffebd5867ee70816c0580b,969,1494
5610,ee356d109f39c56014398eb15b10fa3f,97255f9c56864c0df76c0b5627e7ee6c|9e29b141b20880c9369c123cac022778|9fc3f450cfd1614fa4ca40273695ad33|d5537d825f35547c06f83acccac9fd2f|f2da5a185fd85ac2cbe502a1a4566748|9f3de4732671cdbcd6cbba8365ea7b82|c90bf599ffe0fe18acd3d235e86beef1|91c859443494bc74657fef7980bebc69|eebe18bf5627c5f6c389f33417a89540|512f3249ad15a829d1af55a5dcb2e622,428|438|924,1496
5618,dcb83ed9112e5c965e78eee4ee236332,7cdba739aae56ff206427540e5d6b2b2|5070b3383ae7cf57f0de547777440762|d5537d825f35547c06f83acccac9fd2f|e3971c2a9a7ae36707cb191fb23eaf57|cd7a3a71efd75c2dd75f7ce94978f929|ebd1b7c1e735ccb99ffc5654eca48b8b|7d4d8d6c8dfba301dc6881470afec174|cd33486c32b6a56aa7160895725146e5|9016c16e49a5aa4034de26c6a42f890d|0d064bea795607d833e27b08138074d6,86|230,1493
5620,822b860e6f87ccb863db8df56f68f68a,a7838201f526976491ab97cfd3ba9696|46950f030a3c902665c17a5923908e54|9fc3f450cfd1614fa4ca40273695ad33|740afd19504fff00a497504c6cfd22af|cd33486c32b6a56aa7160895725146e5|9c8d0dcdd2a33382dd17230b3b2a922a|d5537d825f35547c06f83acccac9fd2f|6d71af488f30a827d46921d58ea40ab2|da1803ed2ad613ea6a73ff460c7f9818|955107fe76f32a6565136bfea88de1ce,281,1494
5633,d1606e40fc55371a68f0ed027e021cb6,44efd3e8723b9a26a43204e709206242|db369c57a7a67cb921c5c5128e40d88b|96a7cc3b058c19798f7e7269bef0ba83|be62ad725ee93674cec319ccd7dff284|6138e97616ff85d1cebbec00c59ddad1|264680eb250cbbb581ce4533dd656377|63ab3692c4b0848121790c59ab8da57a|170b3be4e33365bef33cc054d30ed599|7b053e9e9d6b00075ea1878fabbb8be0|ce2ebdda84e15e623a9252d6da58674b,13,1494
5634,5a7c6e465630300b5144e071a75f2728,753c4de5e07571f23842a3991393cb68|a284cd1ba31bccfa47eba58e587d13ce|f866f1168637656239c36c49950e9fe6|db369c57a7a67cb921c5c5128e40d88b|8da4fef41354fd295367e27e4ab5dada|3c4078e778b4ced8deff5b9cba71b6e9|b8e713cafe5fc07e0ec3b972f011dfb6|d832236d7950b405896fd7ddadddc731|5e26c2143fdad6f8bfee1f9cd594096e|e3c7bc4c670bef1c12e282e6651bb036,255,1493
5636,38b2589708afea8828fee2d682e60992,67520da9e9536e30e598a38633cd0dae|b0e12b56ab893c87109a6379c514756a|6c02d29001be0af641240ca84b8c9eaa|770dd6242d4e259aadfdd062b01d1194|5070b3383ae7cf57f0de547777440762|1745582676a2737fdd574a573f0ed4fc|bf84d21780d024983cd6f33b7cfaf0d9|76d6e27c75b7cb6cdec6791f7743eaee|9016c16e49a5aa4034de26c6a42f890d|d02ad67ce9254dbd61145ff2c169844a,155,1489
5644,f713e46b07c270495b9273594fba1d3c,f9fc3031372bd676e5ff99b52bae206f|6d12977d871e3dccc2b1b23c006696ff|587260b037dec93b9e4c3caaa7f2ff5d|903a49111441f3cb30e5822b81a85d53|9b342536041f8c0fd79417f751ac79a6|023447d02d792f30800dcad0a1d6777f|725724ac6d9643853aa21607d8cce5d2|4bd939d45edd5d544374f871acb04d78|bc02201ef745eccdc2532539e98a8c7f|b23e0a0ff852a71be347fedd62a6b950,107,1489
5647,002dc725ee583da01a00c4031552064c,a43a91d2f6df65c0ea3e4d990c54dcb6|df0c5750f6685335b1876b79d6b81973|f1f9b1202b79f88192f9c25535704cae|8033d6b59d9f56cad22168cec69b2d7a|db369c57a7a67cb921c5c5128e40d88b|19d923d0ac218437b4ab308dd60a66ad|509abb8569d16407a150502c3535d452|2090da4e25bea8768e267c7ed59a1e2e|ab2632e51538b29602e0345543f31d38|b85940d28a561354acf7e51497bc17cb,390|402|482|529|730|808|1035|1093|1244,1488
5648,adea86dc51d509ae32a529baf2126c4a,3a726756fbc3e73a8a6ac711652fcd5d|51d71c4436be7a1a56c220202868a690|5c2331ff95e7e7ae6cc7034c56c3bbb6|3f61c26f3f0112f6af093bcd757e53e6|08b09e188e4d98e099ce6988c8021911|0651c645f369d68101b38fa7fcfaea2e|4cc384d754ef56708c56edfab2cc2a3d|91c859443494bc74657fef7980bebc69|f5a8d6ed5d7e91eaeb31a046c3e2aa47|eebe18bf5627c5f6c389f33417a89540,472,1485
5649,aca627a46f5e613298500b14d06fdc0d,e3971c2a9a7ae36707cb191fb23eaf57|80df44e8daac1e02d850006ae2a9f8d1|ca1c4566a99c1ec125b3f2e9641093a8|3c4078e778b4ced8deff5b9cba71b6e9|c90bf599ffe0fe18acd3d235e86beef1|782b5b6f23085ae209c1ba6d96a8f86c|2e858cb7b335ade456e529ee4fdba138|b16c3e2c4447e45919d97f568a98c61e|916cc98ed47417f91ad0b6bd7497dada|9ab7aae4f6e7e20c40c01a5196dcc3d0,900,1484
5655,eb386e49f0e30f585e5ff7007a2376a5,5070b3383ae7cf57f0de547777440762|dead8b42010c67cab45fc2585743a6df|1745582676a2737fdd574a573f0ed4fc|5a99b6625e7451164540234629a733d4|9c8d0dcdd2a33382dd17230b3b2a922a|fe6efbc11fbd55a2dc1b615be2d0d5e7|1121ff008aedc35bc94dc74c2e50e2b4|a541dda6b5e2bd0e02cf0fc1454bb73d|3309eedc173b3fe35146fa5aa69058a0|0244a80efe383729e3554d4e109a7442,912|978|1002|1471,1479
5659,eb386e49f0e30f585e5ff7007a2376a5,d02ad67ce9254dbd61145ff2c169844a|f1f9b1202b79f88192f9c25535704cae|c90bf599ffe0fe18acd3d235e86beef1|bbe29184da5de3ebb2294949d2240563|76c3c4ae9a917c2ff6f3bd5e5d486a68|4e3234b15a257b90c643a1e333df147a|386493f4ad280602b7f203dce56cba67|ea79391b43dc4ee08806f0036d10af6b|17ab3e075ac2bfadeef0817a6a2289fd|56ab46e1be194fc9f0d6a760e15d83ed,1236,1476
5660,002dc725ee583da01a00c4031552064c,8033d6b59d9f56cad22168cec69b2d7a|19d923d0ac218437b4ab308dd60a66ad|a43a91d2f6df65c0ea3e4d990c54dcb6|f1f9b1202b79f88192f9c25535704cae|b8e713cafe5fc07e0ec3b972f011dfb6|121c47ba0044ca2374edf60a943f970a|5960cd384d0cd066755912a2c293a551|db369c57a7a67cb921c5c5128e40d88b|51d71c4436be7a1a56c220202868a690|54bc7f04b957c41f7deba79026e4eccc,237|297|347|639|861|1214,1475
5667,356976b457949f0cadeaf0dfc9d116a4,85dab6c3776a7e97d43943757ef86aef|18e80d75d012b3642103e1d26d2c5666|da1803ed2ad613ea6a73ff460c7f9818|16e8e70e47a04bb0a25c12f0ab71ae73|64f0903a0d061e65cbba96194dd4b1c9|9fc3f450cfd1614fa4ca40273695ad33|aee688c9e1d00c81bbf104d8579d6a8d|bbe29184da5de3ebb2294949d2240563|da2766c124d3c969baf6d1af44b18cca|09129c73cde94afde50ef6fcf83334a8,94|1008|1013|1081,1477
5670,002dc725ee583da01a00c4031552064c,8033d6b59d9f56cad22168cec69b2d7a|f1f9b1202b79f88192f9c25535704cae|05ef2f9876dbed499d8c1a03c44611eb|19d923d0ac218437b4ab308dd60a66ad|509abb8569d16407a150502c3535d452|17ab3e075ac2bfadeef0817a6a2289fd|b13725c23c77de73764a60e78dcd6440|54bc7f04b957c41f7deba79026e4eccc|cca8b07759c424eaf15efdac8b1b5695|326faf3b41b1a7d62783fd7250179261,235|662|857|1265,1474
5677,8b74f139e5f8d9591d7e5e88e6443104,4796de8492176a136a7d65aaea331161|4bdaf26aa048edc7163634345ceeaa22|3c2e2bfb260c82f856d2b5b6b8717f5b|b596405372b79bd2a892266c75f92984|a1abc5227ebdbbeab28ea91ec46e637d|1fe16a9fbc594aa9c80295314852645e|302ae2672af41cf345983d93745559a8|3d7a3ae36e678a5b0c3ace22dc9a6deb|d832236d7950b405896fd7ddadddc731|257309048f34130a063105332d951013,509|578|864,1475
5679,9ae6bb38ecf99b2c2c0cb9e3145a0184,b6202d80643f5962c76597b728731588|7696c713516992af0b44ec19b3820674|f1f9b1202b79f88192f9c25535704cae|22467b05bc34a0b84375c93e8c9d8f0a|b481173defca4dd9d997dbe6c660f4a0|19d923d0ac218437b4ab308dd60a66ad|54f53bd7c66c51f42e515f1404ca64c1|a43a91d2f6df65c0ea3e4d990c54dcb6|85c508b95adeca7f8c9c006dbc621abe|2cf47fbdb6fd6d8f9f41b7319fc21849,499|692|1115,1475
5681,4fab9970a43f47f7e481244e7d4f40fd,7f81164c83d492af134a4394accd3d9e|e4ac536e11ce576315abe08654390f19|d3bbf56f56d72909384cc24edc1d45db|a65813f19097b2035264213e26126af0|a7966e1556e32ef71f42f3ec26a7b94b|f0539bb6f38e1cb5c2af5e541544f5de|de7a65ed4c5cc3fdfc064a2c3c099d5e|89c5ea90178ea5ddc06efaea9faba0cd|d8f65cfb724747600ea7eb9081a564f1|b8cee2cf2d7ea330aa3af66453cc5490,345|1178|1444,1475
5688,0e281dc0b0e255005bd4362f54628193,8b30a9ac6d5576b0cd905f809c84059d|64f0903a0d061e65cbba96194dd4b1c9|c90bf599ffe0fe18acd3d235e86beef1|73aa98a71af1051e9d42a949f92cfb02|5070b3383ae7cf57f0de547777440762|6d06f3854793716adaa2225d653a3599|0ef6b2d0fd892e761b1c20ce38204fbf|fd7d7f0054747562eec79f0d5a22b0a4|42038479c78419467ba4b78d9de100e7|079855d2bd6e54b0fc848f2d5782be0b,120,1470
5699,6791e496c3ef0970ee6a7340fb9b67d8,da1803ed2ad613ea6a73ff460c7f9818|f1f9b1202b79f88192f9c25535704cae|4bd939d45edd5d544374f871acb04d78|830f2c862ba78c76b627c99e2b7a375f|7e0118f36528bda0839cf3550d7ec34d|f76542f344673ff7ddc6adb8a78ea34f|17ab3e075ac2bfadeef0817a6a2289fd|b16c3e2c4447e45919d97f568a98c61e|e3971c2a9a7ae36707cb191fb23eaf57|a9357cb1e9a1a64ee9923db77139c7cb,126|1102,1477
5726,eb397bd9ec3df0c0f9c21767433efe4d,aa27ee786e01d511ae60b50961db4aaa|af6305ca1973ecedcaa289e8fa7d95b0|97255f9c56864c0df76c0b5627e7ee6c|e5c2f958dac5417d29ab9014ed010aff|26a0e00853b9e601d6527c3a3675314e|3c4078e778b4ced8deff5b9cba71b6e9|bbe29184da5de3ebb2294949d2240563|bdb967ff9c085f6afba07e13e9bf0599|c7b84db3a4871bcc2f9ab5a48c453765|f1f9b1202b79f88192f9c25535704cae,607,1484
5727,fd24c9c82ed1a2e556731b63e3d188ae,e7a8326455f9ef0ebc1796f6e99b6eee|d02ad67ce9254dbd61145ff2c169844a|da1803ed2ad613ea6a73ff460c7f9818|b6202d80643f5962c76597b728731588|9c8d0dcdd2a33382dd17230b3b2a922a|16e8e70e47a04bb0a25c12f0ab71ae73|da089a9ba023a44ee17915297226ddfe|51d43b1ec26591a7cde6978d8a368894|904df905262e9daef2768ee10597b12b|e3821692955cbcc881eeba3e45073c1f,18|86|97|133|245|403|433|512|570|600|608|649|693|762|812|888|917|946|952|1015|1131|1300|1385,1483
5733,c1dd8755c8fd3202efedcdf7fb98c84a,53d1baa034d72c2d44be59cc09b4e68b|f1f9b1202b79f88192f9c25535704cae|0ffa2ea60a4e2032cbdb1d68a8ec8923|be62ad725ee93674cec319ccd7dff284|3cb5197675352f4904caa4b21a3b8c0e|6e8d810af1796001c61a5252ee74e045|4bdaf26aa048edc7163634345ceeaa22|bf9ed49e7db0a7d7fb0a2f4062ee545d|2dbc09c0de3f41daeb3ed9c498fbff5b|6400d5ee15abf80d2c75c9160e2713e8,516,1481
5736,42645294293341c07225e4abaee28514,da1803ed2ad613ea6a73ff460c7f9818|740afd19504fff00a497504c6cfd22af|9cc6e69519f26b9b6acd8b1e0d2e63ed|c6be8c8abfcb86dda7ad6d2c7b3b769f|5c2331ff95e7e7ae6cc7034c56c3bbb6|79956a34c55761323ca3de0453fb1e06|f866f1168637656239c36c49950e9fe6|6d71af488f30a827d46921d58ea40ab2|fc9e66a50d8cdd35ad4eb5091ad52cab|3d7a3ae36e678a5b0c3ace22dc9a6deb,164|232,1480
5756,fd24c9c82ed1a2e556731b63e3d188ae,b62cdfa8264f493d836909b187d1e572|6543aecd5157db00e8a5c56bf45b42db|e7a8326455f9ef0ebc1796f6e99b6eee|8a12926f83ba4ebf32a1d9ade0b66f66|8033d6b59d9f56cad22168cec69b2d7a|d02ad67ce9254dbd61145ff2c169844a|f1f9b1202b79f88192f9c25535704cae|cd7a3a71efd75c2dd75f7ce94978f929|da1803ed2ad613ea6a73ff460c7f9818|da089a9ba023a44ee17915297226ddfe,54|63|271|386|387|397|483|495|511|533|563|603|643|735|749|789|805|814|950|1077|1138|1301,1490
5770,356976b457949f0cadeaf0dfc9d116a4,85dab6c3776a7e97d43943757ef86aef|da1803ed2ad613ea6a73ff460c7f9818|16e8e70e47a04bb0a25c12f0ab71ae73|14374a4362d8f94a9da9913c1f9cadf3|aee688c9e1d00c81bbf104d8579d6a8d|bbe29184da5de3ebb2294949d2240563|64f0903a0d061e65cbba96194dd4b1c9|aa27ee786e01d511ae60b50961db4aaa|587260b037dec93b9e4c3caaa7f2ff5d|da2766c124d3c969baf6d1af44b18cca,1016|1080,1492
5795,002dc725ee583da01a00c4031552064c,f1f9b1202b79f88192f9c25535704cae|8033d6b59d9f56cad22168cec69b2d7a|451e2d0a28cb6d3040b31de4a14bd68c|19d923d0ac218437b4ab308dd60a66ad|b13725c23c77de73764a60e78dcd6440|a43a91d2f6df65c0ea3e4d990c54dcb6|121c47ba0044ca2374edf60a943f970a|54bc7f04b957c41f7deba79026e4eccc|509abb8569d16407a150502c3535d452|cdd66e9fb1be7a6e1a9d0c504f644fbf,127|333|786|1255|1403,1493
5796,002dc725ee583da01a00c4031552064c,f1f9b1202b79f88192f9c25535704cae|8033d6b59d9f56cad22168cec69b2d7a|19d923d0ac218437b4ab308dd60a66ad|451e2d0a28cb6d3040b31de4a14bd68c|3b6ee2f3fc3ac95a245d9984c6f8f372|b6202d80643f5962c76597b728731588|dd47d07d3f4565dd40b4cf0ae1c040f5|a43a91d2f6df65c0ea3e4d990c54dcb6|b13725c23c77de73764a60e78dcd6440|d02ad67ce9254dbd61145ff2c169844a,349|837|1308,1491
5797,6f1102a6edf585ab893357b5bbf9d171,f95e33a2c930d4b5996d4b413ababacd|f3ddf2dd8d32c9b2e7470ec28b24a6a6|877d6ed3dc8ae4e3104580b0c80209ae|85d8058a42c67dc1c156c027077301d4|ead17f6cd57d13c9bf15968c17e37628|86a9b602a2124486de2fa1b76ed64343|aa27ee786e01d511ae60b50961db4aaa|46515ce4ea4c427297e073700036bed4|4e313692c7352d03b04feeabd4a4dd37|481fed7656e2441401f9364e413ac3a3,19|416|1020|1301|1321,1490
5798,3501227dd30ada22138610df0bea81d0,80df44e8daac1e02d850006ae2a9f8d1|830f2c862ba78c76b627c99e2b7a375f|6d71af488f30a827d46921d58ea40ab2|d6d1326deb3d5171e9bbfd9e709c9450|fd660d8c900b3bd98f5490c13ca74afe|512f3249ad15a829d1af55a5dcb2e622|5a746619ac9e67a431d374b4188b6724|4f443d2f1d54ca2a9bb5ab8d12e954ac|db369c57a7a67cb921c5c5128e40d88b|3ae0fa821305280c1c5af126aed99b11,543|959|1062,1490
